network,tx_hash,timestamp,source_account,contract_name,contract_id,function_name,op_type,status
Testnet,9ca54d7873777e42a366c36910b4bebfa1560715d1f0058ae7a031d08c2e5cca,2026-07-10T18:18:02Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,supply,invoke_host_function,SUCCESS
Testnet,4279b0dbd7d7812e0f8b2a7baabaa82f00a4b8061cec0bc6197f06c0d0e33cfc,2026-07-10T18:17:57Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Stellar Asset Contract (WBTC),CDPU6K2FLBNLO4RIGQSRENFUEOLXHWXPY243WZBNOBUK5QEFBNXHSNSE,approve,invoke_host_function,SUCCESS
Testnet,af38b4448b1e80e3c78c2d5da2e14c903cc8d7d2b9cebfd35312ff12ccae29ce,2026-07-10T18:17:52Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,supply,invoke_host_function,SUCCESS
Testnet,082f80d78482a5c0465e92f4e5b4d3137d00275f59f4b69049c79d1f20d5298f,2026-07-10T18:17:47Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Stellar Asset Contract (EURC),CCSHAPUB4KRRDGA3PWUWO6WKULCLNXW7N5JYVFVVQWNSQUPR6E4PVLUW,approve,invoke_host_function,SUCCESS
Testnet,ae9491d43326712aa281bab27c1f9c0f519949855fa5b79b4e96972526b7b949,2026-07-10T18:17:42Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,supply,invoke_host_function,SUCCESS
Testnet,794929499cd0f1934393a172ff9f12fdc8c07f53da559dda9adb2529d3455d7e,2026-07-10T18:17:37Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Stellar Asset Contract (USDC),CB36S4EBJD34LVRY6KQHWTZPFN7HVURVTYOVTYIS2UZKSBPTCDMGYVSB,approve,invoke_host_function,SUCCESS
Testnet,b67cacc57b782ff8911a3cd433928ec9cd3bdda1f596966ef8728bf1b15f85b1,2026-07-10T18:17:32Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,supply,invoke_host_function,SUCCESS
Testnet,dfcd3bf68cd2771e62c3b0c0bb80a197d3c1f9568ee415907aeb5063d3239710,2026-07-10T18:17:27Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Stellar Asset Contract (XLM),CDLZFC3SYJYDZT7K67VZ75HPJVIEUVNIXF47ZG2FB2RMQQVU2HHGCYSC,approve,invoke_host_function,SUCCESS
Testnet,31aaa190c3f89d239fb770a49ec267b73d7b9c774ea186f4d7bd7aa0a67fe3e5,2026-07-10T18:17:22Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Compliance,CAFU624RJD3QLLGL4J7TX5C43JBGLHTPRWB5VLWU3ED4DHIR6PC6R5US,set_issuer,invoke_host_function,SUCCESS
Testnet,6bf3a83acd2cdb5c33cb951b9207d3b6d2160b007f4508fbc8f7cc52a8e9a03d,2026-07-10T18:17:17Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Compliance,CAFU624RJD3QLLGL4J7TX5C43JBGLHTPRWB5VLWU3ED4DHIR6PC6R5US,set_issuer,invoke_host_function,SUCCESS
Testnet,fc8e7f80acb0d477adc5cb44c8a28d5da6e2259f380b5a377b82e22c64cf34e4,2026-07-10T18:17:12Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Compliance,CAFU624RJD3QLLGL4J7TX5C43JBGLHTPRWB5VLWU3ED4DHIR6PC6R5US,set_issuer,invoke_host_function,SUCCESS
Testnet,096c640ce3f06febdaf4c878cd124450dd1ec80b90a6726cc932745bce72617d,2026-07-10T18:17:07Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Compliance,CAFU624RJD3QLLGL4J7TX5C43JBGLHTPRWB5VLWU3ED4DHIR6PC6R5US,set_issuer,invoke_host_function,SUCCESS
Testnet,6403a3a461a18656fc61dee5e99201ede302e20b0428d895dcba2571c735f3a7,2026-07-10T18:17:02Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Compliance,CAFU624RJD3QLLGL4J7TX5C43JBGLHTPRWB5VLWU3ED4DHIR6PC6R5US,set_issuer,invoke_host_function,SUCCESS
Testnet,5ee39b66515d9ac3ef34d499a48e61a307a6869c3ba0df988658eb309a2c035a,2026-07-10T18:16:57Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Compliance,CAFU624RJD3QLLGL4J7TX5C43JBGLHTPRWB5VLWU3ED4DHIR6PC6R5US,set_issuer,invoke_host_function,SUCCESS
Testnet,6252980d45fa39050d4c1d2a28cff48810da0493928004618af96bb62af26d25,2026-07-10T18:16:52Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,create_market,invoke_host_function,SUCCESS
Testnet,00feb38ea6b6b970f2c1b55698c5ef15ce14c25f02c148d4a33647fecc6bba3e,2026-07-10T18:16:47Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,create_market,invoke_host_function,SUCCESS
Testnet,e6425b587be018ad96cef6de965e16509d4532110e74520f34b6f03892d38e0a,2026-07-10T18:16:42Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,create_market,invoke_host_function,SUCCESS
Testnet,1d9187702ab5460de4eb99f34e86aca24f87d88d7ea6d450244db4cba24e160c,2026-07-10T18:16:37Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,create_market,invoke_host_function,SUCCESS
Testnet,44e1c5693bd6441ebfb93a8ed3dd498747d1b6198db09016866bc67836b62689,2026-07-10T18:16:32Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,create_market,invoke_host_function,SUCCESS
Testnet,541349917627d1b555887d68894b4018ed52e226eeed1377e7efd6a04cd4cdc1,2026-07-10T18:16:27Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,create_market,invoke_host_function,SUCCESS
Testnet,2903f44aa20802d995045562d9ecd034c874c5e052960f03e66a85e8b1983eaf,2026-07-10T18:16:22Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Governance,CC6B6DORNT7KKJXE7KXBBH5YEQQV2EAYGJX2CVJMQGXNRUDAPGVEKEJ5,initialize,invoke_host_function,SUCCESS
Testnet,52a2a405fd64bada9ba779b1d6a3485553b1b665e5cbdb014f34d6276efdfabf,2026-07-10T18:16:17Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Liquidation Engine,CBEQWOF57VRRY6UCYZ4TIBUZVC6Q3KPAUR452N2SKA2W6AT5WNPDVAEB,initialize,invoke_host_function,SUCCESS
Testnet,3e3bf22bd9a125ad33da9444cc28f36bad69fa74922519131e776a1606607e59,2026-07-10T18:16:12Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Backstop Pool,CC7Z66HSB2TYHRZF66HIAZ3CWYZTJ43SVPBORKMCBND7XXD4M2N4F6BF,initialize,invoke_host_function,SUCCESS
Testnet,79244a2c4a1e8610631c842d325926e282951fb5b5d11fbe20aedba8f437a40c,2026-07-10T18:16:07Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,set_dependency,invoke_host_function,SUCCESS
Testnet,544dc793d008a47448af8daff4893be494b5b5f10dedf37b7729416aecf1180a,2026-07-10T18:16:02Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,set_dependency,invoke_host_function,SUCCESS
Testnet,cf91bc2ada7aecce4c9ed36b56703c12f283625b3bbdd7e3b504e15f2dc2b96b,2026-07-10T18:15:57Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,set_dependency,invoke_host_function,SUCCESS
Testnet,29fe2c731d40ee3400be8ded8ef651311c79574875cad1628e9c477f229825f6,2026-07-10T18:15:52Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,set_dependency,invoke_host_function,SUCCESS
Testnet,99fb3e297abbad9ae1ec6e2377c73c18f24661da8b2fda73d6f328bc7f7f03c3,2026-07-10T18:15:47Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Core Pool,CBHSTINK374ABHBJ7MK347ICJ6JKVSTD72Y5BGZN5V6BJGLNKYYFEI3O,initialize,invoke_host_function,SUCCESS
Testnet,e07bec1f4fd19c23f24896c91029f2726a18a32b9e4b05f0b23d1754dd2978fd,2026-07-10T18:15:42Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Compliance,CAFU624RJD3QLLGL4J7TX5C43JBGLHTPRWB5VLWU3ED4DHIR6PC6R5US,initialize,invoke_host_function,SUCCESS
Testnet,f8b3fa9be24dbd189af0507d8b7b3a982b49387ffc9dd65afbab14b083ebcc67,2026-07-10T18:15:37Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Oracle Aggregator,CABJ7EVKBTHFYKIC2CK362SVZJRMU7HSUGIBPFMBNUDMBBOGUEBZ3ABK,initialize,invoke_host_function,SUCCESS
Testnet,79e96bbf30fd5466a81a2d5017a6222c5c552ac1cf0fe685ab45a3386417a220,2026-07-10T18:15:22Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,b1b546bd9f745ba4d1306920774012f35f6d4dd29e6ff4ff83002d3b885be76e,2026-07-10T18:15:17Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,a05fd30a1fb03a402f8d61a4737a1caea6cebb08eb5e5034c3a7150cc1f7b1c2,2026-07-10T18:15:07Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,55d1e2c98abd3b9638bf2f88895e71868b06a447a4501d060a602024eb5acd64,2026-07-10T18:15:02Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,ec1ed33357a5231d7f04a865721e8f4ade0469efe5ab2d24aab19082c587f032,2026-07-10T18:14:52Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,909b4ca77af03d127327fc6293291f5728a6fb924111afb63ac01ee7e9656691,2026-07-10T18:14:47Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,67fdd3987cd4d0596413a6e6baca0036ba69d662a07fe739ff411fab1ce0f160,2026-07-10T18:14:37Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,929caf8a016858194c1dde05dfb4f5dd99a4d847a91e898deb2d51e9cdf0c8c3,2026-07-10T18:14:32Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,1886000a6c69eda4334a47f4984bdbbcd06737f2fe528d3ba0a926c5c7f94480,2026-07-10T18:14:22Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,66c965bbaecbbc4a90e0adc51ab5199cf07088d45a5529bb0ce09ad03e23d7f0,2026-07-10T18:14:17Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,0be18cf6b6edca9ac1b0f2882ae7bf2c886d6ac579e3593753ef42fcaa2e8913,2026-07-10T18:14:07Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,222a7d84d95f3598e87b1f23c97c361a32646e591a473fb72f4e7f98856746be,2026-07-10T18:14:02Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,invoke_host_function,invoke_host_function,SUCCESS
Testnet,0660cef8a1f8bc541a0fa357f59f6ad44a44dfe6169cd8f0e6937f58a29b9e8a,2026-07-08T03:10:41Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Testnet,816008291382d44fe0c6d2b719da7c84d82e04568b59979e9ef9bd4b31380be7,2026-07-08T00:10:12Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Testnet,74049a40a9c748e77222fc4593d8c9b7fa7ad5d3c7830764e612bd5e25d7a728,2026-07-08T00:09:47Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Protocol Deployment & Infrastructure,N/A,payment,payment,SUCCESS
Testnet,3a5b7fcbd028764786478ce456fe630dabdcf290e628cfe2aab732543f83f543,2026-07-07T21:11:33Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CBHSXIJO...),CBHSXIJO7IDDO62NPJCJWS2NLAPUCNH7LBOUFFABR4MT47TNOXR4HO2J,supply,invoke_host_function,SUCCESS
Testnet,015bce4248a6bfcdbb161629379f6ef686b46f5c93ef196bc22e7ced885390c3,2026-07-07T21:11:28Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,ERGO Protocol Token,CDYJFYG7X4DPMAOQUUTYEK5KAOSTI7LEG4VDVSZ6KZQFM66LFHSLVBLZ,approve,invoke_host_function,SUCCESS
Testnet,9307ece5c1481aacaac0851902a431e8cb0d67815c1a6c49e452bacbe2da8289,2026-07-07T21:11:23Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CBHSXIJO...),CBHSXIJO7IDDO62NPJCJWS2NLAPUCNH7LBOUFFABR4MT47TNOXR4HO2J,supply,invoke_host_function,SUCCESS
Testnet,74467eeda562ba1e31677c5087b93afc4541423a73231be5779a05e9ad6c9cbc,2026-07-07T21:11:18Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Stellar Asset Contract (WETH),CC2DS3NYQJ5XSLWQWREIHJVIGW6KCVOB2E4IIKQ3KNXN647GLMJKDMJ5,approve,invoke_host_function,SUCCESS
Testnet,74bc5ac84ca4acf3d70eaf33f9bb18ff91752b3a8b2adb301e6b8bc96cfd6d93,2026-07-07T21:11:13Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CBHSXIJO...),CBHSXIJO7IDDO62NPJCJWS2NLAPUCNH7LBOUFFABR4MT47TNOXR4HO2J,supply,invoke_host_function,SUCCESS
Testnet,0ef35039a8f6cf3f9de9c1d027280f3358c0ac89814c88931e203fd653de1807,2026-07-07T21:11:08Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Stellar Asset Contract (WBTC),CDPU6K2FLBNLO4RIGQSRENFUEOLXHWXPY243WZBNOBUK5QEFBNXHSNSE,approve,invoke_host_function,SUCCESS
Testnet,c4c7eefb8bef4f74b54634f54b85948b419d08620089ebcc34ea1ef5ec14a91f,2026-07-07T21:11:03Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CBHSXIJO...),CBHSXIJO7IDDO62NPJCJWS2NLAPUCNH7LBOUFFABR4MT47TNOXR4HO2J,supply,invoke_host_function,SUCCESS
Testnet,fc60ad4b5ab06a163d1c3b0633c241b3eec47f0a329e102bd0fde4bde9bc90e2,2026-07-07T21:10:58Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Stellar Asset Contract (EURC),CCSHAPUB4KRRDGA3PWUWO6WKULCLNXW7N5JYVFVVQWNSQUPR6E4PVLUW,approve,invoke_host_function,SUCCESS
Testnet,5df48953c3f4e4108ad7c431804718dcf00fa055271b5128dd2ec3901df147f6,2026-07-07T21:10:53Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CBHSXIJO...),CBHSXIJO7IDDO62NPJCJWS2NLAPUCNH7LBOUFFABR4MT47TNOXR4HO2J,supply,invoke_host_function,SUCCESS
Testnet,fffb64114da8ff5f7bfe0c59971788b8d0c1d7d8177b6821e4382a3784406304,2026-07-07T21:10:48Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Stellar Asset Contract (USDC),CB36S4EBJD34LVRY6KQHWTZPFN7HVURVTYOVTYIS2UZKSBPTCDMGYVSB,approve,invoke_host_function,SUCCESS
Testnet,54cf4d0506689d70e3f370c85914162c6bf8794361adef69f413f70e089b0223,2026-07-07T21:10:43Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CBHSXIJO...),CBHSXIJO7IDDO62NPJCJWS2NLAPUCNH7LBOUFFABR4MT47TNOXR4HO2J,supply,invoke_host_function,SUCCESS
Testnet,3f81cc310387bd94e156675bf88a97a17de031b26ddf1dfe735331cf6e47136e,2026-07-07T21:10:38Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Stellar Asset Contract (XLM),CDLZFC3SYJYDZT7K67VZ75HPJVIEUVNIXF47ZG2FB2RMQQVU2HHGCYSC,approve,invoke_host_function,SUCCESS
Testnet,929493ae1aab7c6520534637858eda7e09ecd4d928a80005b47a7285eb3e54d3,2026-07-07T21:10:33Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CC776UJD...),CC776UJDVGT6TMI4GTFVZQXKEIKXNO65ADEC3ZKAK7HXFHBLKVW7TWL7,set_issuer,invoke_host_function,SUCCESS
Testnet,133ac0e9e9b80a460313996566b0037793c4bb39fe95bfc0314da1c12446664c,2026-07-07T21:10:28Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CC776UJD...),CC776UJDVGT6TMI4GTFVZQXKEIKXNO65ADEC3ZKAK7HXFHBLKVW7TWL7,set_issuer,invoke_host_function,SUCCESS
Testnet,4534b1e054baf75e3c9acc9e4a2122b064f56ce64659525f20ec702a0709cbac,2026-07-07T21:10:23Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CC776UJD...),CC776UJDVGT6TMI4GTFVZQXKEIKXNO65ADEC3ZKAK7HXFHBLKVW7TWL7,set_issuer,invoke_host_function,SUCCESS
Testnet,883dd2616a895982239c4756b7737212088ce0e64c37091d89de017774421b56,2026-07-07T21:10:18Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CC776UJD...),CC776UJDVGT6TMI4GTFVZQXKEIKXNO65ADEC3ZKAK7HXFHBLKVW7TWL7,set_issuer,invoke_host_function,SUCCESS
Testnet,8d015f0e8f7bd1b267280fe8f01662aee978568623803aee1dd9575944fc0ee7,2026-07-07T21:10:13Z,GCLYB6KF54YF6J5QVBJXW3TBU634GZ5X45CWHKGL5Y42VSXD2OBOIWBL,Soroban Contract (CC776UJD...),CC776UJDVGT6TMI4GTFVZQXKEIKXNO65ADEC3ZKAK7HXFHBLKVW7TWL7,set_issuer,invoke_host_function,SUCCESS
